frameno,ant_id,x,y,next_x,next_y,speed,angle,cos(angle)
548,23,889.556,241.527,889.556,240.37,1.1569999999999823,-1.5707963267948966,6.123233995736766e-17
548,24,976.36,108.435,974.04,110.75,3.277441837775344,-0.7843194151643187,0.7078691598001983
548,25,919.747,263.783,919.747,263.783,0.0,,
548,26,930.062,-28.12929,930.062,-28.12929,0.0,,
548,29,667.35,-9.612100000000002,670.822,-11.9268,4.172843166235685,-0.5880092500973458,0.8320466074769989
548,42,978.29,-5.993300000000001,978.29,-5.993300000000001,0.0,,
548,48,374.455,99.62100000000001,365.271,99.62100000000001,9.183999999999969,0.0,1.0
549,4,396.267,486.491,406.599,477.307,13.823750576453529,-0.7266423406817242,0.7474093186836607
549,21,463.998,119.137,468.59,131.765,13.43699549750611,1.2220253232109903,0.3417430630867037
549,22,870.383,424.5,870.383,424.5,0.0,,
